,ExitTime,FR,LWR
131,2177.9166666666665,0.8,0.0
133,2178.9166666666665,3.2,0.0
134,2179.9166666666665,3.2,0.0
135,2180.9166666666665,3.6,0.0
136,2181.9166666666665,3.2,0.0
137,2182.9166666666665,3.6,0.0
138,2183.9166666666665,3.2,0.0
139,2184.9166666666665,2.0,0.0
141,2185.9166666666665,4.4,0.0
142,2186.9166666666665,3.2,0.0
143,2187.9166666666665,3.6,0.0
144,2188.9166666666665,3.6,0.0
145,2189.9166666666665,3.6,0.0
146,2190.9166666666665,6.4,0.0
147,2191.9166666666665,5.2,0.0
148,2192.9166666666665,7.2,0.0
149,2193.9166666666665,2.0,0.0
151,2194.9166666666665,6.4,0.0
152,2195.9166666666665,1.6,0.0
154,2196.9166666666665,6.8,0.0
155,2197.9166666666665,6.8,0.0
156,2198.9166666666665,3.2,0.0
158,2199.9166666666665,1.6,0.0
160,2200.9166666666665,3.6,0.0
162,2201.9166666666665,1.2,0.0
164,2202.9166666666665,6.8,0.0
165,2203.9166666666665,2.8,0.0
167,2204.9166666666665,3.6,0.0
169,2205.9166666666665,1.2,0.0
171,2206.9166666666665,6.8,0.0
172,2207.9166666666665,7.2,0.0
173,2208.9166666666665,7.2,0.0
174,2209.9166666666665,6.0,0.0
175,2210.9166666666665,3.2,0.0
177,2211.9166666666665,6.4,0.0
3035,2212.9166666666665,0.0,0.0
3047,2213.9166666666665,0.0,0.0
3059,2214.9166666666665,0.0,0.0
3071,2215.9166666666665,0.0,0.0
3083,2216.9166666666665,0.0,0.0
3095,2217.9166666666665,0.0,0.0
3107,2218.9166666666665,0.0,0.0
3119,2219.9166666666665,0.0,0.0
3131,2220.9166666666665,0.0,0.0
3143,2221.9166666666665,0.0,0.0
3155,2222.9166666666665,0.0,0.0
3167,2223.9166666666665,0.0,0.0
3179,2224.9166666666665,0.0,0.0
3191,2225.9166666666665,0.0,0.0
3203,2226.9166666666665,0.0,0.0
3215,2227.9166666666665,0.0,0.0
3227,2228.9166666666665,0.0,0.0
3239,2229.9166666666665,0.0,0.0
3251,2230.9166666666665,0.0,0.0
3263,2231.9166666666665,0.0,0.0
3275,2232.9166666666665,0.0,0.0
3287,2233.9166666666665,0.0,0.0
3299,2234.9166666666665,0.0,0.0
3311,2235.9166666666665,0.0,0.0
3323,2236.9166666666665,0.0,0.0
3335,2237.9166666666665,0.0,0.0
3347,2238.9166666666665,0.0,0.0
3359,2239.9166666666665,0.0,0.0
3371,2240.9166666666665,0.0,0.0
3383,2241.9166666666665,0.0,0.0
3395,2242.9166666666665,0.0,0.0
3407,2243.9166666666665,0.0,0.0
3419,2244.9166666666665,0.0,0.0
3431,2245.9166666666665,0.0,0.0
3443,2246.9166666666665,0.0,0.0
3455,2247.9166666666665,0.0,0.0
3467,2248.9166666666665,0.0,0.0
3479,2249.9166666666665,0.0,0.0
3491,2250.9166666666665,0.0,0.0
3503,2251.9166666666665,0.0,0.0
3515,2252.9166666666665,0.0,0.0
3527,2253.9166666666665,0.0,0.0
